dataset,mde,iters,solver,pose_mAA_10,median_pose_err,median_f_err,mean_mde_runtime,mean_runtime,mean_inliers
sintel,DepthPro-vitl,1000,sf,83.634828,0.655664,0.154143,120.215405,101.004034,0.826197
sintel,DepthPro-vitl,1000,calib_shift,86.696337,0.304127,0.0,120.215405,103.188196,0.822135
sintel,DepthPro-vitl,1000,mdecalib_shift,62.986987,2.380491,0.185125,120.215405,124.658213,0.749306
sintel,DepthPro-vitl,1000,sf_shift,76.735084,0.671268,0.185896,120.215405,134.903521,0.803617
sintel,DepthPro-vitl,1000,calib_ro,75.796593,0.760482,0.0,120.215405,10.943258,0.782379
sintel,DepthPro-vitl,1000,mdecalib_ro,61.35679,2.805811,0.185125,120.215405,11.645971,0.736182
sintel,DepthPro-vitl,1000,sf_ro,69.135989,1.473155,0.47042,120.215405,17.824719,0.782087
sintel,DepthPro-vitl,1000,calib_shift_ro,65.18097,1.50663,0.0,120.215405,16.435436,0.779835
sintel,DepthPro-vitl,1000,mdecalib_shift_ro,55.106683,3.323764,0.185125,120.215405,20.227091,0.773216
sintel,DepthPro-vitl,1000,sf_shift_ro,62.758582,2.186845,0.563773,120.215405,41.681473,0.770779
sintel,DepthProCalib-vitl,10,calib,85.149519,0.422791,0.0,120.325285,39.91228,0.786524
sintel,DepthProCalib-vitl,10,calib_shift,81.230503,0.402467,0.0,120.325285,48.785222,0.772725
sintel,DepthProCalib-vitl,10,calib_ro,75.706535,0.760558,0.0,120.325285,3.202027,0.777669
sintel,DepthProCalib-vitl,10,calib_shift_ro,64.095832,1.657252,0.0,120.325285,7.532217,0.762731
sintel,DepthProCalib-vitl,100,calib,87.925721,0.369347,0.0,120.325285,64.562091,0.815637
sintel,DepthProCalib-vitl,100,calib_shift,85.089379,0.348045,0.0,120.325285,74.585906,0.811191
sintel,DepthProCalib-vitl,100,calib_ro,75.771463,0.758158,0.0,120.325285,5.510246,0.781765
sintel,DepthProCalib-vitl,100,calib_shift_ro,65.689838,1.510045,0.0,120.325285,11.539503,0.777079
sintel,DepthProCalib-vitl,500,calib,88.473823,0.361732,0.0,120.325285,93.669969,0.822172
sintel,DepthProCalib-vitl,500,calib_shift,86.302424,0.316657,0.0,120.325285,100.684462,0.820202
sintel,DepthProCalib-vitl,500,calib_ro,75.783338,0.762845,0.0,120.325285,8.974104,0.782525
sintel,DepthProCalib-vitl,500,calib_shift_ro,65.344628,1.52967,0.0,120.325285,14.767283,0.779251
sintel,DepthProCalib-vitl,1000,calib,88.423723,0.360938,0.0,120.325285,115.509907,0.824357
sintel,DepthProCalib-vitl,1000,calib_shift,86.758468,0.296987,0.0,120.325285,117.087062,0.822698
sintel,DepthProCalib-vitl,1000,calib_ro,75.789245,0.760166,0.0,120.325285,12.539884,0.782527
sintel,DepthProCalib-vitl,1000,calib_shift_ro,65.152988,1.517836,0.0,120.325285,17.491027,0.779697
sintel,InfiniDepth-vitl,10,calib,83.55186,0.667988,0.0,125.107926,40.584941,0.753258
sintel,InfiniDepth-vitl,10,sf,70.417613,1.365489,0.316251,125.107926,44.140131,0.686055
sintel,InfiniDepth-vitl,10,calib_shift,80.55378,0.464026,0.0,125.107926,56.737918,0.758557
sintel,InfiniDepth-vitl,10,sf_shift,56.813752,2.286909,0.511175,125.107926,51.097429,0.530869
sintel,InfiniDepth-vitl,10,calib_ro,74.815237,0.949419,0.0,125.107926,2.93547,0.768363
sintel,InfiniDepth-vitl,10,sf_ro,59.158993,2.305503,0.624211,125.107926,3.867155,0.648585
sintel,InfiniDepth-vitl,10,calib_shift_ro,62.134834,1.884641,0.0,125.107926,7.196986,0.708875
sintel,InfiniDepth-vitl,10,sf_shift_ro,51.159573,3.587864,0.727958,125.107926,9.990322,0.577216
sintel,InfiniDepth-vitl,100,calib,86.901417,0.595448,0.0,125.107926,64.463911,0.8013
sintel,InfiniDepth-vitl,100,sf,77.585323,1.054037,0.221826,125.107926,65.659146,0.770929
sintel,InfiniDepth-vitl,100,calib_shift,86.494751,0.375104,0.0,125.107926,83.533378,0.811932
sintel,InfiniDepth-vitl,100,sf_shift,68.061613,0.983351,0.267323,125.107926,85.835695,0.691397
sintel,InfiniDepth-vitl,100,calib_ro,74.766176,0.929576,0.0,125.107926,4.951636,0.773355
sintel,InfiniDepth-vitl,100,sf_ro,65.447712,1.830095,0.549895,125.107926,7.078842,0.738661
sintel,InfiniDepth-vitl,100,calib_shift_ro,64.640279,1.570425,0.0,125.107926,10.733989,0.753626
sintel,InfiniDepth-vitl,100,sf_shift_ro,56.028854,2.941224,0.710442,125.107926,18.789152,0.68131
sintel,InfiniDepth-vitl,500,calib,87.338291,0.578257,0.0,125.107926,86.78101,0.815062
sintel,InfiniDepth-vitl,500,sf,79.812506,0.9672,0.196585,125.107926,85.057676,0.797738
sintel,InfiniDepth-vitl,500,calib_shift,87.591009,0.343084,0.0,125.107926,111.486457,0.821674
sintel,InfiniDepth-vitl,500,sf_shift,72.11031,0.843486,0.215498,125.107926,124.111042,0.736469
sintel,InfiniDepth-vitl,500,calib_ro,74.746632,0.926821,0.0,125.107926,7.643668,0.773798
sintel,InfiniDepth-vitl,500,sf_ro,65.989933,1.785658,0.541913,125.107926,13.101532,0.748972
sintel,InfiniDepth-vitl,500,calib_shift_ro,64.828812,1.612514,0.0,125.107926,14.599859,0.760557
sintel,InfiniDepth-vitl,500,sf_shift_ro,56.721359,2.915184,0.677369,125.107926,37.56157,0.691317
sintel,InfiniDepth-vitl,1000,calib,87.564871,0.569145,0.0,125.107926,103.788775,0.818247
sintel,InfiniDepth-vitl,1000,sf,80.268527,0.944874,0.187017,125.107926,96.479822,0.805191
sintel,InfiniDepth-vitl,1000,calib_shift,88.311065,0.332026,0.0,125.107926,129.15846,0.824322
sintel,InfiniDepth-vitl,1000,sf_shift,73.338138,0.795841,0.198166,125.107926,153.332958,0.746681
sintel,InfiniDepth-vitl,1000,calib_ro,74.747422,0.926821,0.0,125.107926,10.165341,0.77383
sintel,InfiniDepth-vitl,1000,sf_ro,66.223023,1.764524,0.542874,125.107926,19.651847,0.752396
sintel,InfiniDepth-vitl,1000,calib_shift_ro,64.91667,1.636758,0.0,125.107926,17.486176,0.762576
sintel,InfiniDepth-vitl,1000,sf_shift_ro,57.247025,2.906155,0.666243,125.107926,59.31658,0.693093
sintel,MapAnything-map-anything,10,calib,83.375687,0.622943,0.0,180.889065,31.183236,0.787222
sintel,MapAnything-map-anything,10,mdecalib,69.417013,1.959548,0.129696,180.889065,33.82879,0.725591
sintel,MapAnything-map-anything,10,sf,74.159133,1.034012,0.16363,180.889065,34.346613,0.755231
sintel,MapAnything-map-anything,10,calib_shift,78.373671,0.504907,0.0,180.889065,38.332151,0.763731
sintel,MapAnything-map-anything,10,mdecalib_shift,64.60499,2.138175,0.129696,180.889065,40.01405,0.718914
sintel,MapAnything-map-anything,10,sf_shift,57.458006,2.412527,0.464866,180.889065,39.702952,0.5851
sintel,MapAnything-map-anything,10,calib_ro,70.641848,1.142062,0.0,180.889065,2.63206,0.714937
sintel,MapAnything-map-anything,10,mdecalib_ro,62.015145,2.520124,0.129696,180.889065,2.394805,0.680958
sintel,MapAnything-map-anything,10,sf_ro,60.689257,2.181532,0.619491,180.889065,3.857309,0.681403
sintel,MapAnything-map-anything,10,calib_shift_ro,56.291639,3.035226,0.0,180.889065,5.866903,0.697251
sintel,MapAnything-map-anything,10,mdecalib_shift_ro,52.578391,3.627335,0.129696,180.889065,6.612279,0.691969
sintel,MapAnything-map-anything,10,sf_shift_ro,51.694042,3.593629,0.757585,180.889065,8.248578,0.610223
sintel,MapAnything-map-anything,100,calib,85.925295,0.544113,0.0,180.889065,50.09683,0.817307
sintel,MapAnything-map-anything,100,mdecalib,70.593097,1.887827,0.129696,180.889065,51.791719,0.763282
sintel,MapAnything-map-anything,100,sf,79.750245,0.896982,0.142223,180.889065,51.377881,0.816581
sintel,MapAnything-map-anything,100,calib_shift,84.262617,0.402296,0.0,180.889065,56.658415,0.815305
sintel,MapAnything-map-anything,100,mdecalib_shift,67.251068,2.039671,0.129696,180.889065,60.059903,0.76972
sintel,MapAnything-map-anything,100,sf_shift,67.585713,1.248372,0.326277,180.889065,65.597114,0.749093
sintel,MapAnything-map-anything,100,calib_ro,70.76474,1.095368,0.0,180.889065,4.651732,0.722149
sintel,MapAnything-map-anything,100,mdecalib_ro,62.035581,2.524214,0.129696,180.889065,4.220624,0.688813
sintel,MapAnything-map-anything,100,sf_ro,64.321205,1.920579,0.587257,180.889065,6.55884,0.723201
sintel,MapAnything-map-anything,100,calib_shift_ro,56.191649,3.085539,0.0,180.889065,8.401888,0.724908
sintel,MapAnything-map-anything,100,mdecalib_shift_ro,52.54577,3.611504,0.129696,180.889065,9.6698,0.7214
sintel,MapAnything-map-anything,100,sf_shift_ro,56.642726,3.07155,0.698051,180.889065,13.319975,0.722082
sintel,MapAnything-map-anything,500,calib,86.624084,0.541058,0.0,180.889065,71.00123,0.82604
sintel,MapAnything-map-anything,500,mdecalib,70.896682,1.838158,0.129696,180.889065,72.911488,0.778137
sintel,MapAnything-map-anything,500,sf,81.132723,0.86649,0.136539,180.889065,67.675654,0.827998
sintel,MapAnything-map-anything,500,calib_shift,86.012836,0.36377,0.0,180.889065,74.493965,0.825079
sintel,MapAnything-map-anything,500,mdecalib_shift,67.866514,2.006794,0.129696,180.889065,80.133557,0.782507
sintel,MapAnything-map-anything,500,sf_shift,70.224891,1.088683,0.284699,180.889065,92.615049,0.788002
sintel,MapAnything-map-anything,500,calib_ro,70.763668,1.098937,0.0,180.889065,7.169166,0.723472
sintel,MapAnything-map-anything,500,mdecalib_ro,61.940906,2.526036,0.129696,180.889065,6.810652,0.690429
sintel,MapAnything-map-anything,500,sf_ro,64.649781,1.897634,0.59299,180.889065,10.885817,0.726971
sintel,MapAnything-map-anything,500,calib_shift_ro,55.212195,3.263263,0.0,180.889065,11.127319,0.725866
sintel,MapAnything-map-anything,500,mdecalib_shift_ro,51.692291,3.790808,0.129696,180.889065,12.862721,0.722578
sintel,MapAnything-map-anything,500,sf_shift_ro,56.889942,3.011305,0.693057,180.889065,23.364758,0.728803
sintel,MapAnything-map-anything,1000,calib,86.694507,0.536563,0.0,180.889065,85.977111,0.828075
sintel,MapAnything-map-anything,1000,mdecalib,70.839713,1.826501,0.129696,180.889065,88.530069,0.78374
sintel,MapAnything-map-anything,1000,sf,81.640333,0.85243,0.136977,180.889065,77.871916,0.830988
sintel,MapAnything-map-anything,1000,calib_shift,86.50985,0.353187,0.0,180.889065,86.92346,0.827339
sintel,MapAnything-map-anything,1000,mdecalib_shift,68.071277,1.995416,0.129696,180.889065,93.989614,0.786135
sintel,MapAnything-map-anything,1000,sf_shift,70.841763,1.019183,0.278569,180.889065,113.878638,0.798109
sintel,MapAnything-map-anything,1000,calib_ro,70.796081,1.099308,0.0,180.889065,9.383775,0.723808
sintel,MapAnything-map-anything,1000,mdecalib_ro,61.949513,2.524214,0.129696,180.889065,8.988605,0.690496
sintel,MapAnything-map-anything,1000,sf_ro,64.662954,1.892427,0.587257,180.889065,15.137605,0.727677
sintel,MapAnything-map-anything,1000,calib_shift_ro,54.888857,3.339288,0.0,180.889065,13.430629,0.726162
sintel,MapAnything-map-anything,1000,mdecalib_shift_ro,51.456595,3.847782,0.129696,180.889065,14.884426,0.722604
sintel,MapAnything-map-anything,1000,sf_shift_ro,56.933309,3.003765,0.705993,180.889065,34.060435,0.730097
sintel,MapAnythingCalib-map-anything,10,calib,83.544358,0.609632,0.0,180.91202,31.48158,0.789078
sintel,MapAnythingCalib-map-anything,10,calib_shift,78.591499,0.511448,0.0,180.91202,43.089815,0.762587
sintel,MapAnythingCalib-map-anything,10,calib_ro,71.090583,1.128918,0.0,180.91202,2.75088,0.713917
sintel,MapAnythingCalib-map-anything,10,calib_shift_ro,57.070464,3.011482,0.0,180.91202,6.899399,0.709462
sintel,MapAnythingCalib-map-anything,100,calib,86.1714,0.561419,0.0,180.91202,50.448025,0.819139
sintel,MapAnythingCalib-map-anything,100,calib_shift,84.110491,0.413698,0.0,180.91202,64.291174,0.81481
sintel,MapAnythingCalib-map-anything,100,calib_ro,71.096847,1.121535,0.0,180.91202,5.01291,0.720674
sintel,MapAnythingCalib-map-anything,100,calib_shift_ro,56.076884,3.189179,0.0,180.91202,9.91994,0.727774
sintel,MapAnythingCalib-map-anything,500,calib,86.77359,0.538675,0.0,180.91202,72.854948,0.827084
sintel,MapAnythingCalib-map-anything,500,calib_shift,85.777039,0.371775,0.0,180.91202,84.5204,0.824088
sintel,MapAnythingCalib-map-anything,500,calib_ro,71.095654,1.105461,0.0,180.91202,7.978904,0.721814
sintel,MapAnythingCalib-map-anything,500,calib_shift_ro,55.200567,3.275432,0.0,180.91202,12.311342,0.729182
sintel,MapAnythingCalib-map-anything,1000,calib,86.738177,0.533746,0.0,180.91202,90.861231,0.829172
sintel,MapAnythingCalib-map-anything,1000,calib_shift,86.042263,0.36213,0.0,180.91202,97.571613,0.826105
sintel,MapAnythingCalib-map-anything,1000,calib_ro,71.076762,1.109203,0.0,180.91202,10.618686,0.722014
sintel,MapAnythingCalib-map-anything,1000,calib_shift_ro,54.861365,3.317041,0.0,180.91202,14.209213,0.72933
sintel,Metric3DV2-vit_giant2,10,calib,86.809282,0.330193,0.0,651.943015,34.512564,0.79504
sintel,Metric3DV2-vit_giant2,10,sf,80.732896,0.589401,0.127296,651.943015,43.207784,0.775313
sintel,Metric3DV2-vit_giant2,10,calib_shift,81.539868,0.413861,0.0,651.943015,42.245266,0.769967
sintel,Metric3DV2-vit_giant2,10,sf_shift,62.18044,1.685569,0.422065,651.943015,47.009679,0.605687
sintel,Metric3DV2-vit_giant2,10,calib_ro,76.297853,0.78814,0.0,651.943015,2.826667,0.779565
sintel,Metric3DV2-vit_giant2,10,sf_ro,68.072658,1.445687,0.434326,651.943015,4.25231,0.755934
sintel,Metric3DV2-vit_giant2,10,calib_shift_ro,65.979005,1.577794,0.0,651.943015,6.808139,0.763454
sintel,Metric3DV2-vit_giant2,10,sf_shift_ro,58.432494,2.658454,0.589793,651.943015,10.210169,0.67131
sintel,Metric3DV2-vit_giant2,100,calib,88.578375,0.297606,0.0,651.943015,56.996195,0.817416
sintel,Metric3DV2-vit_giant2,100,sf,85.056946,0.524707,0.118245,651.943015,63.20985,0.819838
sintel,Metric3DV2-vit_giant2,100,calib_shift,86.989899,0.291658,0.0,651.943015,64.021143,0.816497
sintel,Metric3DV2-vit_giant2,100,sf_shift,73.393857,0.776479,0.237464,651.943015,75.41111,0.758767
sintel,Metric3DV2-vit_giant2,100,calib_ro,76.254585,0.813151,0.0,651.943015,4.730721,0.782113
sintel,Metric3DV2-vit_giant2,100,sf_ro,69.621273,1.400246,0.42985,651.943015,7.358871,0.780398
sintel,Metric3DV2-vit_giant2,100,calib_shift_ro,67.195777,1.474817,0.0,651.943015,10.444932,0.774864
sintel,Metric3DV2-vit_giant2,100,sf_shift_ro,62.58177,2.292318,0.576085,651.943015,16.470719,0.763371
sintel,Metric3DV2-vit_giant2,500,calib,88.532085,0.295649,0.0,651.943015,79.311857,0.823244
sintel,Metric3DV2-vit_giant2,500,sf,86.047072,0.511247,0.116451,651.943015,81.285873,0.82838
sintel,Metric3DV2-vit_giant2,500,calib_shift,87.574178,0.278308,0.0,651.943015,86.94916,0.824466
sintel,Metric3DV2-vit_giant2,500,sf_shift,76.328442,0.634143,0.202488,651.943015,106.419014,0.796442
sintel,Metric3DV2-vit_giant2,500,calib_ro,76.241237,0.814065,0.0,651.943015,7.598413,0.782293
sintel,Metric3DV2-vit_giant2,500,sf_ro,69.667532,1.398844,0.429552,651.943015,12.071248,0.782377
sintel,Metric3DV2-vit_giant2,500,calib_shift_ro,66.728378,1.476558,0.0,651.943015,14.772486,0.7761
sintel,Metric3DV2-vit_giant2,500,sf_shift_ro,63.416622,2.235648,0.551707,651.943015,27.900199,0.770591
sintel,Metric3DV2-vit_giant2,1000,calib,88.47117,0.297859,0.0,651.943015,97.833002,0.825092
sintel,Metric3DV2-vit_giant2,1000,sf,86.523293,0.499278,0.115833,651.943015,92.512823,0.830535
sintel,Metric3DV2-vit_giant2,1000,calib_shift,87.86652,0.268989,0.0,651.943015,102.191272,0.826758
sintel,Metric3DV2-vit_giant2,1000,sf_shift,76.406432,0.602719,0.198397,651.943015,128.092748,0.805392
sintel,Metric3DV2-vit_giant2,1000,calib_ro,76.264931,0.814065,0.0,651.943015,10.267126,0.782237
sintel,Metric3DV2-vit_giant2,1000,sf_ro,69.59262,1.399588,0.430554,651.943015,16.997989,0.782405
sintel,Metric3DV2-vit_giant2,1000,calib_shift_ro,66.674809,1.473155,0.0,651.943015,17.288761,0.776327
sintel,Metric3DV2-vit_giant2,1000,sf_shift_ro,63.551987,2.199144,0.548625,651.943015,40.619339,0.771825
sintel,Metric3DV2-vit_large,10,calib,85.890134,0.430494,0.0,232.261419,34.730813,0.780413
sintel,Metric3DV2-vit_large,10,sf,78.258628,0.829609,0.199441,232.261419,41.664576,0.764225
sintel,Metric3DV2-vit_large,10,calib_shift,83.710836,0.357158,0.0,232.261419,39.888658,0.778977
sintel,Metric3DV2-vit_large,10,sf_shift,61.475024,1.632325,0.433288,232.261419,42.628248,0.60081
sintel,Metric3DV2-vit_large,10,calib_ro,75.418241,0.88039,0.0,232.261419,2.721368,0.780195
sintel,Metric3DV2-vit_large,10,sf_ro,67.594161,1.498848,0.445797,232.261419,3.928112,0.752243
sintel,Metric3DV2-vit_large,10,calib_shift_ro,64.292291,1.895417,0.0,232.261419,6.536112,0.76068
sintel,Metric3DV2-vit_large,10,sf_shift_ro,58.453737,2.699371,0.61929,232.261419,9.810907,0.684096
sintel,Metric3DV2-vit_large,100,calib,88.027515,0.379261,0.0,232.261419,55.36179,0.81116
sintel,Metric3DV2-vit_large,100,sf,82.516137,0.703356,0.179408,232.261419,60.936195,0.812098
sintel,Metric3DV2-vit_large,100,calib_shift,87.587251,0.310807,0.0,232.261419,60.936448,0.818552
sintel,Metric3DV2-vit_large,100,sf_shift,70.749251,0.834129,0.272787,232.261419,70.790743,0.751509
sintel,Metric3DV2-vit_large,100,calib_ro,75.562877,0.891838,0.0,232.261419,4.519962,0.782881
sintel,Metric3DV2-vit_large,100,sf_ro,69.478694,1.471869,0.434269,232.261419,6.735197,0.780203
sintel,Metric3DV2-vit_large,100,calib_shift_ro,65.410854,1.722017,0.0,232.261419,9.669895,0.775295
sintel,Metric3DV2-vit_large,100,sf_shift_ro,61.967334,2.378014,0.546363,232.261419,15.316324,0.764664
sintel,Metric3DV2-vit_large,500,calib,88.32113,0.372355,0.0,232.261419,78.683445,0.822029
sintel,Metric3DV2-vit_large,500,sf,83.47714,0.680696,0.174891,232.261419,77.95425,0.821537
sintel,Metric3DV2-vit_large,500,calib_shift,88.344539,0.290916,0.0,232.261419,82.336434,0.824768
sintel,Metric3DV2-vit_large,500,sf_shift,74.168157,0.641589,0.227643,232.261419,99.533932,0.793201
sintel,Metric3DV2-vit_large,500,calib_ro,75.507235,0.889725,0.0,232.261419,7.247998,0.783091
sintel,Metric3DV2-vit_large,500,sf_ro,69.535667,1.480043,0.446025,232.261419,11.297131,0.781778
sintel,Metric3DV2-vit_large,500,calib_shift_ro,65.172571,1.745808,0.0,232.261419,13.299442,0.776623
sintel,Metric3DV2-vit_large,500,sf_shift_ro,62.392463,2.379097,0.522684,232.261419,26.51619,0.770806
sintel,Metric3DV2-vit_large,1000,calib,88.357071,0.369421,0.0,232.261419,96.423697,0.824616
sintel,Metric3DV2-vit_large,1000,sf,83.80947,0.676313,0.174436,232.261419,89.227842,0.825075
sintel,Metric3DV2-vit_large,1000,calib_shift,88.478436,0.286638,0.0,232.261419,97.520224,0.826883
sintel,Metric3DV2-vit_large,1000,sf_shift,75.48611,0.599458,0.212092,232.261419,120.529581,0.805236
sintel,Metric3DV2-vit_large,1000,calib_ro,75.510991,0.889725,0.0,232.261419,9.808476,0.783224
sintel,Metric3DV2-vit_large,1000,sf_ro,69.550797,1.480043,0.44617,232.261419,15.857519,0.781884
sintel,Metric3DV2-vit_large,1000,calib_shift_ro,65.022261,1.757231,0.0,232.261419,16.044717,0.776767
sintel,Metric3DV2-vit_large,1000,sf_shift_ro,62.34704,2.358453,0.52357,232.261419,37.741529,0.77236
sintel,Metric3DV2-vit_small,10,calib,83.842465,0.351363,0.0,51.479596,46.804975,0.767371
sintel,Metric3DV2-vit_small,10,sf,74.748126,0.76409,0.173335,51.479596,54.425108,0.739852
sintel,Metric3DV2-vit_small,10,calib_shift,81.92511,0.347827,0.0,51.479596,56.238744,0.758777
sintel,Metric3DV2-vit_small,10,sf_shift,59.771003,1.943154,0.491288,51.479596,60.891807,0.589204
sintel,Metric3DV2-vit_small,10,calib_ro,74.767894,0.896466,0.0,51.479596,3.428377,0.775123
sintel,Metric3DV2-vit_small,10,sf_ro,65.85696,1.664643,0.510898,51.479596,5.501696,0.746461
sintel,Metric3DV2-vit_small,10,calib_shift_ro,62.663911,2.009273,0.0,51.479596,9.427223,0.754371
sintel,Metric3DV2-vit_small,10,sf_shift_ro,57.747031,2.791454,0.631744,51.479596,12.624835,0.671233
sintel,Metric3DV2-vit_small,100,calib,86.811792,0.320388,0.0,51.479596,74.015478,0.805312
sintel,Metric3DV2-vit_small,100,sf,80.296768,0.613943,0.139505,51.479596,84.96598,0.807863
sintel,Metric3DV2-vit_small,100,calib_shift,87.193362,0.294541,0.0,51.479596,84.966275,0.81262
sintel,Metric3DV2-vit_small,100,sf_shift,70.163837,0.928943,0.273397,51.479596,97.425868,0.744314
sintel,Metric3DV2-vit_small,100,calib_ro,74.943433,0.895459,0.0,51.479596,6.062907,0.778654
sintel,Metric3DV2-vit_small,100,sf_ro,68.652657,1.521856,0.478409,51.479596,9.566448,0.777815
sintel,Metric3DV2-vit_small,100,calib_shift_ro,63.517626,1.992261,0.0,51.479596,13.772698,0.771368
sintel,Metric3DV2-vit_small,100,sf_shift_ro,61.057278,2.400645,0.596802,51.479596,20.944441,0.76531
sintel,Metric3DV2-vit_small,500,calib,87.524442,0.320388,0.0,51.479596,105.218446,0.81774
sintel,Metric3DV2-vit_small,500,sf,82.104839,0.581191,0.13631,51.479596,109.240368,0.821269
sintel,Metric3DV2-vit_small,500,calib_shift,88.097114,0.2805,0.0,51.479596,111.696766,0.822545
sintel,Metric3DV2-vit_small,500,sf_shift,73.675322,0.760533,0.243003,51.479596,132.929289,0.786441
sintel,Metric3DV2-vit_small,500,calib_ro,74.974954,0.896055,0.0,51.479596,9.931793,0.778919
sintel,Metric3DV2-vit_small,500,sf_ro,68.563636,1.536512,0.485621,51.479596,16.005992,0.779338
sintel,Metric3DV2-vit_small,500,calib_shift_ro,63.178221,2.003834,0.0,51.479596,18.108768,0.77285
sintel,Metric3DV2-vit_small,500,sf_shift_ro,61.419981,2.398575,0.586985,51.479596,35.045029,0.769554
sintel,Metric3DV2-vit_small,1000,calib,87.67519,0.322716,0.0,51.479596,129.889359,0.821804
sintel,Metric3DV2-vit_small,1000,sf,82.446779,0.576096,0.135366,51.479596,123.102231,0.82579
sintel,Metric3DV2-vit_small,1000,calib_shift,88.337552,0.280063,0.0,51.479596,126.669477,0.824412
sintel,Metric3DV2-vit_small,1000,sf_shift,74.612709,0.694695,0.227449,51.479596,158.288481,0.798016
sintel,Metric3DV2-vit_small,1000,calib_ro,74.980033,0.896055,0.0,51.479596,13.83833,0.778986
sintel,Metric3DV2-vit_small,1000,sf_ro,68.551976,1.534754,0.490269,51.479596,22.566819,0.779602
sintel,Metric3DV2-vit_small,1000,calib_shift_ro,63.345579,1.983315,0.0,51.479596,21.316779,0.773226
sintel,Metric3DV2-vit_small,1000,sf_shift_ro,61.490959,2.422639,0.586792,51.479596,49.888324,0.771042
sintel,Metric3DV2Calib-vit_giant2,10,calib,86.645151,0.331534,0.0,654.10909,36.646784,0.7952
sintel,Metric3DV2Calib-vit_giant2,10,calib_shift,81.505761,0.410665,0.0,654.10909,48.215129,0.770419
sintel,Metric3DV2Calib-vit_giant2,10,calib_ro,76.297793,0.787659,0.0,654.10909,3.034367,0.779651
sintel,Metric3DV2Calib-vit_giant2,10,calib_shift_ro,65.88138,1.5865,0.0,654.10909,7.822915,0.76335
sintel,Metric3DV2Calib-vit_giant2,100,calib,88.556501,0.29951,0.0,654.10909,59.371739,0.817458
sintel,Metric3DV2Calib-vit_giant2,100,calib_shift,87.086641,0.296583,0.0,654.10909,73.261183,0.816179
sintel,Metric3DV2Calib-vit_giant2,100,calib_ro,76.262322,0.812633,0.0,654.10909,5.268502,0.782237
sintel,Metric3DV2Calib-vit_giant2,100,calib_shift_ro,67.120325,1.476188,0.0,654.10909,11.868849,0.775174
sintel,Metric3DV2Calib-vit_giant2,500,calib,88.498776,0.29735,0.0,654.10909,87.594348,0.823473
sintel,Metric3DV2Calib-vit_giant2,500,calib_shift,87.751531,0.273543,0.0,654.10909,97.235744,0.824273
sintel,Metric3DV2Calib-vit_giant2,500,calib_ro,76.249109,0.81405,0.0,654.10909,8.626816,0.782332
